,title,description,price,points,cluster_label,cosine_similarity
98187,Feudo Maccari 2013 Nero d'Avola (Noto),"Blue flower, wet earth and dark berry aromas lead the nose. The juicy palate offers blackberry, black cherry and a hint of white pepper alongside soft tannins and bright acidity. Drink soon.",15.0,87,0,0.44045230983512723
44145,Arnaldo Caprai 2012  Montefalco Rosso,"Blue flower, ripe black fruit, black pepper and cedar are just some of the aromas offered by this blend of Sangiovese, Merlot and Sagrantino. The palate features ripe black cherry, coffee, espresso, vanilla and grilled sage alongside bracing tannins. Drink after 2016.",23.0,89,0,0.44039986583894375
68387,Accordini Igino 2011 Le Bessole  (Amarone della Valpolicella Classico),"Aromas of ripe raspberry jam, plum, menthol and baking spice lead the nose on this bold red. The dense palate delivers raisin, dried black cherry and licorice alongside assertive, close-grained tannins that grip the finish.",40.0,90,0,0.44034513362102284
110530,Castellani 2013 Monsalaia  (Maremma Toscana),"This simple blend of 50% Sangiovese, 30% Merlot and 20% Cabernet Sauvignon opens with aromas of dried black cherry, vanilla and a whiff of coconut. The round, soft palate shows mature black fruit and coffee alongside ripe tannins. Enjoy soon.",13.0,86,0,0.440303756259345
41535,Castello Banfi 2008 Poggio alle Mura Riserva  (Brunello di Montalcino),"This structured wine opens with aromas that recall underbrush, blue flower, mature black plums, balsam and a whiff of leather. The palate delivers black cherry sweetened with vanilla, toasted oak, espresso and chocolate alongside bracing tannins. Drink 2015–2020.",130.0,91,0,0.44029406205992316
105336,Caprili 2010 AdAlberto Riserva  (Brunello di Montalcino),"Pressed blue flower, ripe dark-skinned berry, forest floor and baking spice aromas emerge on this big, bold red. The full-bodied palate delivers dried black cherry, ground pepper, anise and mocha alongside ripe, velvety tannins. It's warm but has enough fruit to support the hefty alcohol. Drink 2018–2025.",85.0,94,0,0.44028039951147396
1577,Lambardi 2010  Brunello di Montalcino,"Classic Sangiovese aromas of underbrush, pressed powder, violet and wild berry mingle in the glass. The vibrant palate offers layers of black cherry, dried red cherry, white pepper, truffle and savory herb alongside firm but refined tannins and bright acidity. This is all about polish and finesse. Drink 2018–2028.",90.0,92,0,0.44026926792451915
101385,Brocatelli Galli 2013 Santa Caterina Red (Torgiano Rosso Riserva),"A blend of Sangiovese, Cabernet Sauvignon and Canaiolo, this evokes dark-skinned berry and baking spice aromas. The firm savory palate delivers black plum, tobacco and vanilla alongside round tannins. Enjoy through 2019.",30.0,89,0,0.4401793770417508
33282,Villa Le Prata 2012 Tirso  (Rosso di Montalcino),"Underbrush, leather, black pepper, clove and leather lead the nose on this brawny wine. The spicy palate offers allspice, anisette, concentrated black cherry and juicy raspberry alongside strapping tannins. It's one-dimensional but savory. Enjoy through 2015.",27.0,88,0,0.44017868996649445
98267,Villa Le Prata 2012 Tirso  (Rosso di Montalcino),"Underbrush, leather, black pepper, clove and leather lead the nose on this brawny wine. The spicy palate offers allspice, anisette, concentrated black cherry and juicy raspberry alongside strapping tannins. It's one-dimensional but savory. Enjoy through 2015.",27.0,88,0,0.44017868996649445
112701,Fattori 2012 Col de la Bastia  (Amarone della Valpolicella),"Dried violet, plum cake and exotic spice aromas lead the way on this brawny, structured wine. The firm palate delivers dried black cherry, blackberry extract, licorice and tobacco alongside round, chewy tannins.",90.0,91,0,0.4400973941211818
54747,Castello della Paneretta 2011 Riserva  (Chianti Classico),"Red berry, chopped herb, blue flower and menthol all come together on this elegantly structured red. The juicy, accessible palate offers ripe black cherry, crushed raspberry, licorice and a hint of vanilla alongside round tannins. Drink through 2021.",28.0,90,0,0.43998272946211114
45676,Siro Pacenti 2012 Vecchie Vigne  (Brunello di Montalcino),"Pronounced mature plum, black-skinned berry, vanilla, dark spice and French oak aromas lift out of the glass. The firm palate delivers dried wild cherry, roasted coffee, licorice and cocoa notes, while compact tannins provide support. Drink 2020–2028.",70.0,92,0,0.43991908905142807
89818,Marchesi di Barolo 2010 Sarmassa  (Barolo),"This intense wine opens with an alluring fragrance of crushed flower, vineyard dust, bright berry, leather, cooking spices and balsamic notes. The structured palate delivers ripe black cherry, prune, cracked black pepper, toast and licorice alongside vibrant acidity. The fruit richness stands up to the assertive tannins but it ends on a mouth-drying finish. Drink 2020–2040.",120.0,93,0,0.4399150110815551
75785,Mazzei 2011 Mix36 Sangiovese (Toscana),"This bright, structured Sangiovese opens with aromas of blue flowers, tilled earth, red and black berries. The savory, silky palate doles out juicy wild cherry, crushed raspberry, clove and licorice alongside supple but chewy tannins. Drink through 2019.",70.0,93,0,0.4397497472485612
68741,Fondo Antico 2014 I Versi Red (Terre Siciliane),"This blend of Nero d'Avola, Merlot and Syrah opens with aromas of  black-skinned berry and baking spice while the straightforward palate offers black cherry and white pepper alongside chewy tannins. It's made to be consumed young so enjoy soon.",11.0,87,0,0.43974972311743477
88919,Giorgio Meletti Cavallari 2013 Borgeri  (Bolgheri),"A blend of Cabernet Sauvignon, Merlot and Syrah, this vibrant wine conveys aromas of black currant, red berry and cooking spice. The savory palate offers black cherry and ground pepper alongside relaxed tannins. Drink through 2016.",28.0,88,0,0.43967798280063564
109491,Giorgio Meletti Cavallari 2013 Borgeri  (Bolgheri),"A blend of Cabernet Sauvignon, Merlot and Syrah, this vibrant wine conveys aromas of black currant, red berry and cooking spice. The savory palate offers black cherry and ground pepper alongside relaxed tannins. Drink through 2016.",28.0,88,0,0.43967798280063564
29233,Isole e Olena 2013  Chianti Classico,"You'll find aromas of underbrush, clove, red berry, blue flower and a whiff of toast on this elegant expression of the 2013 vintage. The bright, sleek palate delivers juicy wild cherry, ground pepper and coffee alongside fresh acidity and polished, fine-grained tannins.",29.0,90,0,0.439667954863123
60786,Tenuta di Capraia 2011 Riserva  (Chianti Classico),"This 100% Sangiovese opens with aromas of dried black-skinned fruit, menthol, pressed flowers, allspice and leather. The palate offers dried black cherry, licorice, espresso and tobacco alongside tightly knit but refined tannins. Drink now.",20.0,89,0,0.43963603217400704
79205,Viberti 2010 La Volta Riserva  (Barolo),"Red berry, dried rose, leather, eucalyptus and baking spice aromas slowly take shape in the glass. The ripe, juicy palate offers black cherry extract, raspberry, anisette and clove alongside firm, refined tannins. A tobacco note wraps up the finish. Drink 2017–2022.",120.0,93,0,0.4395908950721762
1003,Carpineto 2006 Sant'Ercolano  (Vino Nobile di Montepulciano),"Black currant, bell pepper and leather aromas lead the way on this blend of Sangiovese and Cabernet Sauvignon. The dense palate delivers ripe black cherry, grilled pepper, mocha and cracked black pepper alongside bracing tannins.",70.0,90,0,0.43948390023774325
115236,Pietro Beconcini 2014 IXE Tempranillo (Toscana),"Made entirely with Tempranillo, this opens with aromas of red plum, leather and violet. The smooth, easygoing palate delivers black cherry, ground pepper and a hint of exotic spice. Fine-grained tannins and fresh acidity provide support. Drink through 2020.",19.0,89,0,0.439446833020523
100016,Castello di Cacchiano 2009 Millenio Gran Selezione  (Chianti Classico),"Juicy and powerfully structured, this vibrant red boasts aromas of underbrush, game and mature plum. The palate offers cherry marinated in spirits, juicy raspberry, white pepper, clove, tobacco and licorice alongside firm, velvety tannins. Drink through 2019.",45.0,92,0,0.43943312125333656
4403,Volpaia 2009 Indue Red (Toscana),"A 50-50 blend of Sangiovese and Cabernet Sauvignon, this opens with aromas of ripe plum, dark-skinned berry, cedar and purple flowers. The palate delivers prunes, dried black cherries, licorice and black pepper alongside raspy tannins that leave an astringent finish.",30.0,87,0,0.43912940604260137
14873,Sensi 2012 Riserva  (Chianti Classico),"A blend of Sangiovese and 20% Canaiolo, this opens with aromas of baked plum, dark berry, mocha and vanilla. The palate offers dried black cherry, sweet baking spice and a confectionary note alongside smooth but rather fleeting tannins.",24.0,86,0,0.43912283427591065
68787,Pala 2013 Riserva  (Cannonau di Sardegna),"Structured but sleek, this has aromas of ripe blackberry, raspberry and ground cooking spice. The full-bodied palate delivers juicy black cherry, black pepper, anise, wild herb and tobacco while ripe, polished tannins provide support. It nicely blends structure and elegance.",27.0,92,0,0.43898110057384077
109270,Brovia 2013 Garblèt Suè  (Barolo),"This stunning wine opens with classic Nebbiolo aromas of new leather, rose, wild berry, crushed herb, dark spice and menthol. The palate is chiseled and loaded with finesse, doling out juicy red cherry, ripe strawberry, licorice and cinnamon flavors. It's structured with polished tannins and bright acidity. Drink 2023–2043.",83.0,98,0,0.43896403466595607
43047,Alois 2011 Cunto-Murella Pallagrello Nero (Terre del Volturno),"This bold wine opens with intense aromas of mature black fruit, black cooking spice, mint, blue flower and leather. The savory palate offers juicy black cherry accented by sage, thyme and black pepper. Racy acidity and bracing tannins need time to tame. Drink 2016–2026.",50.0,90,0,0.4388612585180204
88162,Cantina del Pino 2010 Ovello  (Barbaresco),"Vibrant aromas suggest violet, rose, vineyard dust, aromatic herb and perfumed berry. The palate delivers crunchy red cherry, black raspberry, licorice and baking spice alongside firm but polished tannins. It's still young but well balanced and intense with bright acidity. Drink 2018–2030.",66.0,94,0,0.43885065131356715
65043,Proprietà Sperino 2011 Uvaggio Red (Coste della Sesia),"A blend of Nebbiolo, Vespolina and Croatina, this opens with a medley of aromas that include ripe berry, underbrush, truffle, menthol, leather and spice. The firm palate delivers crushed black cherry, game, grilled herb, ground pepper and a balsamic note. It still has youthfully assertive tannins that need to unwind and soften. Drink 2016–2026.",35.0,90,0,0.4387796366626819
46260,Terrazze dell'Etna 2011 Cratere Red (Sicilia),"A blend of 80% Nerello Mascalese and 20% Petit Verdot, this offers aromas of toast, mature black-skinned berry, scorched earth, espresso and clove. The evolved palate delivers dried black currant, licorice, roasted coffee bean and tobacco alongside close grained tannins.",24.0,89,0,0.43875467423408304
109549,Poggio Scalette 2013  Chianti Classico,"Aromas of wild berry, violet, rose and Mediterranean herb lead the nose of this easy drinking, polished red. The juicy palate doles out blackberry, black cherry, white pepper and star anise while bright acidity and supple tannins offer support. Drink through 2017.",25.0,90,0,0.4386767361864171
59827,Grimaldi Bruna 2011 Bricco Ambrogio  (Barolo),"Dark berry, tilled soil and grilled herb aromas lead the nose while the solid palate offers juicy black cherry, mocha, espresso and licorice. Firm, polished tannins and fresh acidity provide balance and structure. Drink 2018–2026.",49.0,92,0,0.4386410136303893
