,title,description,price,points,lda_label,3
33680,Pedro Escudero 2011 Fuente Milano Verdejo-Viura (Vino de la Tierra de Castilla y León),"Prickly, briny citrus aromas announce a juicy, acidic wine that dances on the palate while delivering flavors of lime, briny apple and nettle. Things stay prickly and turn bitter on the back side. 50% each Verdejo and Viura.",11.0,85,3,0.9375098661347054
537,Monte Xanic 2012 Viña Kristel Sauvignon Blanc (Valle de Guadalupe),"Sauvignon Blanc is, in general, one of Baja's more consistent performers. This version is light in color, with varietally familiar aromas of nettle, grapefruit and passion fruit. It's a bit weighty, with apple, grapefruit and tropical flavors. A mild bitterness can be found on the finish.",15.0,87,3,0.9375064775386311
84552,Campus Oaks 2007 Viognier (Mokelumne River),"Nicely dry and tart, with mouthwatering acidity. The flavors are of citrus fruits, with a vegetal undertow of green beans that is not necessarily unpleasant. Clean and vibrant, it's a good cocktail wine.",10.0,85,3,0.9375014693970438
12705,Abacela 2011 Rosé Grenache (Umpqua Valley),"This aromatic rosé is a lovely shade of pale salmon, and has mashed apple and yeasty, almost hoppy notes. Flavors are bracing and lively, hinting at pretty cherry fruit.",15.0,88,3,0.937501425724201
56230,Knapp 2002 Dry Riesling (Cayuga Lake),"Light in weight, but quite tart and zesty in the mouth, this wine's green apple and lime flavors deliver a touch of sweetness despite the ""dry"" moniker.",11.0,85,3,0.9375001588328441
39102,Vignoble des 2 Lunes 2011 Cométe Pinot Blanc (Crémant d'Alsace),"Frothy, fresh, lemony and light—this uncomplicated, slightly earthy crémant is ideal apéritif material with its easy-drinking, light-footed character. There's a lemony lift on the finish that's rather moreish.",25.0,88,3,0.9374995380735875
636,Cloudy Bay 2014 Sauvignon Blanc (Marlborough),"Classic gooseberry and pink grapefruit notes feature gentle herbal nuances on the nose. There's ample weight and texture on the palate, with a burst of mouthwatering citrus on the finish.",28.0,91,3,0.9374994050388696
39017,Cloudy Bay 2014 Sauvignon Blanc (Marlborough),"Classic gooseberry and pink grapefruit notes feature gentle herbal nuances on the nose. There's ample weight and texture on the palate, with a burst of mouthwatering citrus on the finish.",28.0,91,3,0.9374994050388696
64459,Quinta de Chocapalha 2013 Arinto (Lisboa),"Arinto is a grape that lends itself to the cool climate of Lisboa. It brings out the crisp, lemon character of the grape with its bright acidity. This wine is fresh, aromatic and ready to drink now.",13.0,87,3,0.9374967967787268
52521,Finca Sophenia 2007 Altosur Sauvignon Blanc (Tupungato),"Citrusy but also salinic, with mildly tart and lean lime and orange flavors. There's a touch of canned fruit character to the feel, with grapefruit on the finish. Juicy in the middle but limited.",10.0,83,3,0.9374934910578511
90448,Saget la Perrière 2014 La Petite Perrière Sauvignon Blanc (Vin de France),"This is a gentle style of Sauvignon Blanc that has just a touch of herbaceousness to go with the fresh, young grapefruit and crisp apple flavors. It's a wine to drink this summer.",13.0,85,3,0.9374914966071259
57175,Château Gassier 2010 Amalthée Rosé (Côtes de Provence),"Color is on the salmon pink side, signalling fresh acidity and flavors of apples and citrus to go with the red fruits. Easy drinking.",12.0,88,3,0.9374848809382026
57785,Caves Aliança 2006 Reserva Red (Bairrada),"A tight, freshly acid wine, with stalkiness but also good juicy fruit. There is a green pepper element, leaving a wine that is light, simple.",8.0,84,3,0.9374764498118959
110360,Caves Aliança 2006 Reserva Red (Bairrada),"A tight, freshly acid wine, with stalkiness but also good juicy fruit. There is a green pepper element, leaving a wine that is light, simple.",8.0,84,3,0.9374764498118959
96020,Anakena 2013 Enco Reserve Sauvignon Blanc (Leyda Valley),"This is a bit vegetal on the nose, where nectarine aromas compete with greener notes of canned beans and asparagus. In the mouth, this is oily in feel, while flavors of green fruits trend toward herbaceous. A minerally finish with citrus flavors and herbal leftovers is what you'd expect.",14.0,86,3,0.9374705920846746
76855,Ingrid Groiss 2015 Grüner Veltliner (Weinviertel),"There is an earthy aspect to the yeasty flavors on the nose. The palate counters this with pure, streamlined lemon freshness and the very slightest of spritz. Very refreshing and wonderfully clean-cut citrus notes on a slender, zippy body.",18.0,90,3,0.9374679827153669
50629,La Chablisienne 2010 La Sereine  (Chablis),"Juicy and fruity, this has apple and lemon flavors that combine with a steely edge. It's refreshing and crisp, with a bright, lively character, and a tang on the finish.",20.0,88,3,0.937462294106539
27112,Château du Claouset 2014  Bordeaux Blanc,"Very fresh and crisp, this is a wine to drink soon. It has great acidity, bright and lively with green fruit flavors and some mandarin zest to give softness at the end.",12.0,85,3,0.9374616002704547
90029,Castel Grisch 2007 Gewürztraminer (Finger Lakes),"Instantly appealing aromas of rose water and kiwi fruit make for a great opener but yield to a one-dimensional palate. The short, slightly flabby finish shows pleasant orange rind notes.",16.0,81,3,0.9374602903922622
106183,José Maria da Fonseca 2010 Twin Vines White (Vinho Verde),"On the dry side, this deliciously crisp Vinho Verde has all the right citrus acidity. It's bursting with lively fruits, just petillant in the mouth, with a crisp apple finish. Screwcap.",7.0,86,3,0.9374580255830369
26560,La Gitana 2014 Rosa Nautica White (Rioja),"Grapefruit and other citrus aromas are zesty but standard. That's also how the palate comes across: citric and juicy, but average. Flavors of orange and tangerine finish fresh but continue the one-note theme.",20.0,86,3,0.9374576436022389
62448,La Gitana 2014 Rosa Nautica White (Rioja),"Grapefruit and other citrus aromas are zesty but standard. That's also how the palate comes across: citric and juicy, but average. Flavors of orange and tangerine finish fresh but continue the one-note theme.",20.0,86,3,0.9374576436022389
69417,Soléna 2010 Pinot Gris (Oregon),"Zippy and fruity, bursting with bright, palate-cleansing grapefruit and citrus, this excellent effort is further bolstered by bracing minerality and a barely perceptible hint of sweetness. All in all a thrilling ride on the Oregon Pinot Gris roller coaster.",20.0,91,3,0.9374517755424558
17091,Season 2015 Sauvignon Blanc (Southern Oregon),"This is a sharp, dry, peppery style, with strong suggestions of caraway and grain. Tightly wound fruit pokes at citrus and melon, and there is a touch of bitterness in the finish.",23.0,87,3,0.937451759528968
36910,Quinta da Foz 2014 Vinha da Foz Branco White (Douro),"A fresh, citrus-flavored wine that is all about fruitiness. It is light, bright and tangy with orange and lemon zest. It is floral, crisp and ready to drink.",15.0,85,3,0.9374502598775889
48480,Yvon Mau 2008 Seigneurs de Bergerac Rosé (Bergerac),"Simple, clean, fresh, raspberry-flavored wine, with light acidity. There is an edge of apple and caramel, the aftertaste just off dry.",11.0,83,3,0.9374496430695675
68457,Apolloni 2008 Ruby Vineyard Pinot Noir (Willamette Valley),"A thin wine, with a quick strawberry/cranberry entry, that resolves into an acidic, mouth-puckering, generic red. It's fine for chilling and drinking as a simple café red, but not priced for that market.",34.0,84,3,0.9374474906361533
66610,Domaine la Salette 2010 White (Côtes de Gascogne),"As fresh as possible, this herb- and orange-flavored wine is crisp, driven by its fruit and acidity, finishing with a burst of fruit juice. It is ready to drink.",10.0,86,3,0.9374462034844211
92740,Domaine Carneros 2007 Brut Sparkling (Carneros),"This is a glamorous, fashionable wine that gives the pleasure you want in a bubbly. It's dryish and crisp, with doughy yeast, raspberry and lime flavors. A good price for a California sparkling wine of this quality.",26.0,90,3,0.9374428692253586
37855,Terrapura 2013 Chardonnay (Curicó Valley),"Oily white-fruit aromas are basic, while the palate has a round mouthfeel and decent acidity. Flavors of brine, white melon rind and citrus finish pickled and bitter.",11.0,83,3,0.937439408310281
44021,The Seven Brothers 2001 Sauvignon Blanc (Clear Lake),"Melon, citrus and herb notes are well balanced in this pleasing, refreshing, light wine. Bright and fresh to the end, it's perfect for summer quaffing.",12.0,87,3,0.9374384851220594
95385,The Seven Brothers 2001 Sauvignon Blanc (Clear Lake),"Melon, citrus and herb notes are well balanced in this pleasing, refreshing, light wine. Bright and fresh to the end, it's perfect for summer quaffing.",12.0,87,3,0.9374384851220594
73524,Montinore 2014 Reserve Pinot Noir (Willamette Valley),"This is labeled reserve, but it's a tart austere wine with little charm. The diluted raspberry fruit carries a metallic note through the finish. Note that the front label correctly says it's a 2014, while the side (back) label mistakenly reads 2013.",35.0,85,3,0.9374379783059934
47475,Casa de Vilacetinho 2012 Vilacetinho White (Vinho Verde),"This is a shade off-dry, with ample crispness, a bright, prickly lightness and delicate texture. It's a great apéritif style, with its soft edge and easygoing freshness, that's ready to drink now.",7.0,86,3,0.937436762303517
109860,Undurraga 2015 T.H. Terroir Hunter Sauvignon Blanc (Leyda Valley),"This Leyda SB opens with textbook cool-climate aromas of snap pea, passion fruit and lime. A tangy pointy acidic palate deals the usual Leyda flavor suspects: citrus, bell pepper and jalapeño. This is consistent on the finish, but short.",22.0,89,3,0.9374360494233991
4976,Alto Los Romeros 2014 Sauvignon Blanc (Central Valley),"Mild citrus and grassy aromas are quiet, while this feels pithy and flat for a young wine. Tangerine and persimmon flavors are not on the money for Sauvignon Blanc, with a mildly bitter and pyrazinic finish.",9.0,82,3,0.9374318705010695
31050,Raptor Ridge 2010 Adalfo's Block Pinot Noir (Willamette Valley),"This is a very pretty wine, though not nearly as substantial as the 2009. Fruit flavors of strawberry and light cherry are set over tart acids. The palate softens up a bit and runs through a quick, clean fade.",38.0,88,3,0.9374272317075125
79473,Gabriel Meffre 2014 GM par Gabriel Meffre Rosé (Côtes de Provence),"Modishly gray-pink in color, this is an attractive wine with fresh acidity and soft texture. The wine is off dry, giving it a gentle character that makes it an apéritif style.",17.0,85,3,0.937424310848219
4088,Hess Select 2010 Pinot Noir (Central Coast),"This is a pretty ordinary Pinot Noir that's dry and brisk in acidity, with thinned-down cherry skin, pomegranate and cola flavors. Loses a point for some bitterness in the finish.",20.0,82,3,0.9374190501491049
82077,Bodega Tacuil 2014 RD Sauvignon Blanc (Salta),"Musky orange and grapefruit aromas include asparagus and bell pepper scents. This is flat in feel, with mostly vegetal flavors of asparagus and green bean.",30.0,82,3,0.9374151236023867
107945,Camino del Inca 2011 Torrontés (Cafayate),"Dilute and watery on the bouquet, with a touch of lime and air freshener. Feels oily and chunky on the palate, with citrus and not too much else to ponder. Lemony and tangy on the finish, with pithy bitterness.",15.0,84,3,0.9374117245179597
102166,Winter's Hill 2014 Pinot Blanc (Dundee Hills),"This is tart to the edge of sourness, so much so that flavors of lemon prevail. It might make a suitable wine to quaff with raw oysters, but as a varietal Pinot Blanc it doesn't offer much charm.",17.0,85,3,0.9374115900619602
44999,Jardín de Lúculo 2013 Los Bohemios Garnacha Rosé (Navarra),"Dusty strawberry and cherry aromas are hollow but easy. The palate is plump but short on edge and framing. Flavors of strawberry and raspberry roll awkwardly into a low-acid, soft finish.",9.0,84,3,0.9374113964899429
111028,Producteurs Plaimont 2016 Echo Indigo Colombard-Sauvignon Blanc (Côtes de Gascogne),"This is simple, light and fruity wine. Blending two naturally herbal grapes, it is tangy, zesty and has light final acidity. Drink this lively wine now.",12.0,85,3,0.9374110429974295
47311,Josef Ehmoser 2015 Von den Terrassen Grüner Veltliner (Wagram),"The nose gives little away. The palate shows slight fizz and a slightly bitter but pleasant phenolic edge. There is zesty freshness, some concentration and clean finish.",18.0,89,3,0.9374054746854451
105176,Gran Moraine 2013 Pinot Noir,"Pretty aromas of strawberry and raspberry fruit push those flavors forward, with supporting acidity. A light vein of pine needle and herb underscores the tart fruit. It's all in sync with lovely definition.",45.0,91,3,0.9373966490565144
