,title,description,price,points,lda_label,0
90715,Demetria 2014 Chardonnay (Santa Barbara County),"Key lime and honeysuckle scents show on the nose of this bottling. Pithy green apple flavors and tightly wound tension mark the palate, finishing rather short.",39.0,86,0,0.9437409049304629
33683,Rancho Sisquoc 2011 Flood Family Vineyards Sauvignon Blanc (Santa Barbara County),"A simple, straightforward Sauvignon Blanc this is ripe with peach, pear, Meyer lemon and lime flavors, but brightened and cleansed by brisk acidity. The price is fair for what you get.",14.0,85,0,0.9437409046048307
54116,Oliver 2014 Sauvignon Blanc (America),"Iconic Sauvignon Blanc notes of pink grapefruit, gooseberry, mango and papaya shine brightly on the nose and palate. Ample weight, with balanced acidity and crisp, clean flavors mark this well-made wine at a bargain price.",13.0,88,0,0.9437408857424118
114181,Oliver 2014 Sauvignon Blanc (America),"Iconic Sauvignon Blanc notes of pink grapefruit, gooseberry, mango and papaya shine brightly on the nose and palate. Ample weight, with balanced acidity and crisp, clean flavors mark this well-made wine at a bargain price.",13.0,88,0,0.9437408857424118
74253,Sonoma Oaks 2012 Pinot Gris (Sonoma County),"A little on the sweet side, with sugary green apple, orange and pineapple flavors. It's clean and crisp, making it a nice wine for summer picnics, at a good price.",15.0,85,0,0.943740883767903
45828,Galizeus 2014 Albariño (Rías Baixas),"Yellow in color, with heavy dusty flat aromas of apple and citrus, this feels low on acidity and thus flat. Cidery apple and lime flavors finish chunky and leesy with an oily texture.",15.0,85,0,0.9437408737734588
29821,j.brix 2013 The Augur Kick On Ranch Vineyard Riesling (Santa Barbara County),"Aromas of Key lime skins and lemon bar cookies hide a slight but typical petrol note on this wine from the San Diego County-based producer. It's slightly sour on the citrusy palate, with balanced acidity and a chalky grip.",25.0,88,0,0.9437408584135378
106303,San Pedro 2012 Epica Chardonnay (Central Valley),"A gold color and flat nose are indicators that this doesn't have a lot of life to it. Creamy, baked, sweet aromas lead to a round, mellow palate with applesauce and creamy, lactic flavors. A sugary finish is low on acidic cut and is slightly cloying.",11.0,83,0,0.9437408298095945
27910,Channing Daughters 1999 Scuttlehole Chardonnay (Long Island),Crisp pear and citrus fruit gets almost aggressively tart in this stainless-steel fermented Chard. Good length; should pair well with oysters on the half-shell.,13.0,84,0,0.9437408291939662
38977,Tercos 2015 Torrontés (Salta),"Flat aromas barely press Torrontés's standard tropical fruit button. Plump, easygoing and soft on the palate, this tastes lightly of passion fruit and lychee, while a mild banana and melon character drives the finish.",14.0,84,0,0.9437408092856472
106375,Marqués de Irún 2014 Verdejo (Rueda),"This is a solid Verdejo with stony aromas of citrus fruits, grapefruit in particular. A palate with citric acidity creates a fresh platform for orange and grapefruit flavors. A round plump finish with briny citrus flavors is a good ending.",11.0,87,0,0.9437407933613553
110485,Marqués de Irún 2014 Verdejo (Rueda),"This is a solid Verdejo with stony aromas of citrus fruits, grapefruit in particular. A palate with citric acidity creates a fresh platform for orange and grapefruit flavors. A round plump finish with briny citrus flavors is a good ending.",11.0,87,0,0.9437407933613553
22764,Brander 2012 Mesa Verde Vineyard Sauvignon Blanc (Santa Ynez Valley),"Fans of sharply scented Sauvignon Blancs will be happy with this bottling, which features a strong nose of green pear skin and freshly cut lawn. It is fairly flat upon sipping, though, with a bit of Granny Smith apple tang and faint lemongrass.",22.0,85,0,0.9437407926072857
60753,Analivia 2009 Verdejo (Rueda),"Nice and fresh, and definitely the best vintage of Analivia we've tasted to date. The nose bursts with floral aromas, apricot, apple and minerality, while the palate is clean as a whistle, with apple, tangerine and pineapple flavors. Slightly pithy on the finish, but that's normal for Verdejo from Rueda.",11.0,89,0,0.9437407384000694
9813,Bodegas Peñafiel 2015 Alba de Sierra Verdejo (Rueda),"Apple and citrus aromas are a touch briny. This feels pulpy, with standard weight and balance. Dry bready yeasty melon and white-fruit flavors finish with a salty side note.",14.0,86,0,0.9437407156365639
104461,Mascota 2015 ROD Chardonnay (Mendoza),"Clean, neutral aromas of white fruits, hay and vanilla wafer lead to a citrusy, round palate. This fresh Chardonnay offers orange and apple cider flavors in front of a clean finish.",12.0,87,0,0.9437406983156373
63748,Nga Waka 2015 Three Paddles Sauvignon Blanc (Martinborough),"Favoring a more tropical spectrum, this wine offers aromas of pineapple and white flowers with some lemon and a touch of grass. The palate comes with a little weight alongside a nice lick of acidity and a long pineapple and citrus finish.",15.0,87,0,0.9437406960162175
63659,Balletto 2012 Estate Gewürztraminer (Russian River Valley),"Gewürz can be dry or very sweet. This bottling is right in the middle. You'll find sugary flavors of peaches, tropical fruits and honey, with the variety's famous spiciness. The alcohol is nice and low.",18.0,85,0,0.9437406856509247
15569,Santa Carolina 2014 Reserva Sauvignon Blanc (Leyda Valley),"Grassy, lightly vegetal aromas of briny gooseberry and asparagus come in front of a citric palate. Flavors of citrus fruits, green bean and asparagus finish crisp but green, with scouring acidity.",11.0,84,0,0.9437406458745802
21813,Landmark 2011 Damaris Reserve Chardonnay (Sonoma Coast),"The Damaris Chardonnay has varied in grape sourcing over the years, ranging from Santa Maria Valley to Sonoma Valley. But with this new Sonoma Coast bottling, the wine has hit new heights. It's dry, brisk in acidity and tantalizing, with citrus and tropical fruit notes.",35.0,92,0,0.9437406316961758
25870,Marqués de Riscal 2011 White (Rueda),"Lemon, apple and cleanliness define the nose on this everyday white that's priced to sell. The mouth is racy and fresh, with peach, apple and citrus flavors that lead to a fairly long, clean and flavorful finish. Drink now.",10.0,86,0,0.9437406167392601
38087,Atmosphere 2009 La Prenda Vineyard Dos Burros Marsanne-Roussanne (Sonoma Valley),"Superrich in tangerine, peach, lime, mango and honey flavors, this Rhône-style white blend is balanced with crisp acidity and a nice touch of minerality. It's a wine to drink now.",35.0,87,0,0.9437405905911672
14243,Le Mistral 2016 Jack McGinley Vineyard Viognier (Happy Canyon of Santa Barbara),"Tropicality rules the roost on this wine, which offers peach, papaya, apricot, mango, coconut and even banana aromas on the nose. Ripe apples, cherimoya and poached peach show on the palate. It's all a little bit much, but not overdone, with enough restraint to achieve balance.",29.0,88,0,0.9437405850122144
655,Mont Sec 2015 Mont Sec Vineyards Viognier (Texas),"Peach, banana peel and a slight petrol note show mildly on the nose. The round palate boasts tart peach, pineapple rind and bitter lemon zest.",14.0,85,0,0.943740582044213
22375,Quara 2015 Estate Torrontés (Cafayate),"Floral tropical-fruit aromas start out strong but break up and turn a bit oily upon airing. Solid on the palate, this tastes of lychee, mango and white pineapple. Good acidity preserves the finish.",11.0,87,0,0.9437404913971951
30199,Amor Fati 2015 Murmur Vineyard Chardonnay (Santa Maria Valley),"Light and delicate on the nose, this single-vineyard Chardonnay shows white peach, honeysuckle and browned butter on the nose. There is good tension to the sip, but also riper flavors of apple cider, pan-seared pear and lemon preserves.",60.0,90,0,0.9437404345239109
57009,Purcari 2014 Vinohora Feteasca Alba-Chardonnay White (Moldova),"Lemon grass, underripe pineapple and freshly mowed lawn lead to tastes of grapefruit pith and white flowers. It has a strong backbone of minerality and a very slight sweetness on the finish.",16.0,88,0,0.9437404136713377
52458,Colliano 2013 Cuvée White (Goriska Brda),"This blend of 40% Ribolla Gialla, 30% Chardonnay and 30% Sauvignonasse has aromas of freshly cut grass, lemon grass and white peach. It is clean and bright in the mouth with flavors of peach, apple, pear and apricot.",15.0,89,0,0.9437403895436552
105699,Colliano 2013 Cuvée White (Goriska Brda),"This blend of 40% Ribolla Gialla, 30% Chardonnay and 30% Sauvignonasse has aromas of freshly cut grass, lemon grass and white peach. It is clean and bright in the mouth with flavors of peach, apple, pear and apricot.",15.0,89,0,0.9437403895436552
35781,Marqués de Cáceres 2007 Rosé (Rioja),"Cotton candy and warm, dusty aromas give the wine pleasant, semisweet opening aromas. The palate is round and solidly formed, with creamsicle flavors and a bit of brown sugar or treacle. A good wine with just a touch of sweetness in the middle; must be a touch of residual sugar here.",9.0,87,0,0.943740384640167
82604,Cuatro Vacas Gordas 2014 Torrontés (Mendoza),"Aromas of bath oil and exotic fruits like lychee and mango come in front of a short, simple palate that's fresh. Lychee and mango flavors finish in tropical style, with a mild soapy note. The wine is varietally correct and well done.",12.0,87,0,0.9437403819904417
98852,Slow Press 2014 Chardonnay (Monterey County),"This restrained, focused, well priced and crowd-pleasing Chardonnay shows butter, Gravenstein apple, Meyer lemon and almond touches on the nose. On the palate, poached apple fruit is interwoven with lemon and vanilla.",16.0,90,0,0.9437402995881043
67918,Finca Sophenia 2015 Reserve Chardonnay (Tupungato),"Dusty apple and peach aromas are mostly pleasant. Chunky and pulpy in feel, this basic Chardonnay tastes of melon and peach. A dry fleshy finish includes a sprinkle of saltiness. Drink now.",18.0,87,0,0.94374027973682
9684,Portal del Priorat 2016 Gotes del Blanques Grenache Blanc (Priorat),"This almost-colorless Grenache Blanc smells of generic white fruits. The palate is lean, shearing and shares much in common with lime juice. Flavors of lime, tart apple and scallion are tangy on a clattering finish.",23.0,85,0,0.9437402210318228
74249,Woodbridge by Robert Mondavi 2012 Pinot Grigio (California),"A useful wine, made in the lush, mellow way that many Americans like their Pinot Grigio. It's clean in acidity, with pleasant citrus, tropical fruit, green grass and vanilla flavors.",8.0,85,0,0.9437401699869953
94062,Decoy 2010 Chardonnay (Sonoma County),"A very nice Chardonnay that will satisfy almost everybody who's a fan of the variety. It's dry, brisk in acidity and clean, with a creamy texture housing rich pineapple, tangerine, vanilla and buttered toast flavors.",18.0,87,0,0.9437401634731248
105002,Morandé 2012 Reserva Pinot Grigio (Casablanca Valley),"Plump aromas of melon and almond candy announce a chunky palate with citric acidity. Pithy orange and melon flavors are straightforward, with some sweetness. Consider this a decent, generic white wine.",14.0,83,0,0.9437401347915046
111640,Pagos del Rey 2008 Bajoz Ovacion Verdejo (Rueda),"Flat and fleshy smelling, with little zap and only soft green fruit aromas. The palate maintains some tang and citrus, while flavors of lemon and tangerine are chunky, loud and lean toward bitter on the finish.",11.0,83,0,0.9437401142547446
13031,Casa Silva 2015 Cool Coast Sauvignon Blanc (Colchagua Valley),"Snappy cool-coast aromas of wet stones and green fruits are pungent but not over-the-top aggressive. This is friendly on the palate, with moderate acidity. Flavors of green apple, lime and scallion finish mild and clean. Drink during 2016.",24.0,89,0,0.9437399941075649
47427,Bodegas Faustino 2007 Faustino V Viura (Rioja),"Dry and clean, with straw, hay and other cava-like aromas. Take away the bubbles and this Viura is indeed like cava, so expect green apple, citrus and other crisp, lemony flavors. As varietal Viura from Rioja goes, Faustino has crafted a wine that's well above average and mildly complex.",12.0,87,0,0.9437399338935432
108523,Oak Grove 2012 Reserve Viognier (California),"An easy, lush Viognier, front-loaded with tropical fruit, lemon, ripe peach, vanilla bean, buttered toast and honeysuckle flavors. Drink up.",8.0,84,0,0.94373993174355
